sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-143_iter-1,depth-143_iter-2,depth-143_iter-3,depth-143_iter-4,depth-143_iter-5,depth-143_iter-6,depth-143_iter-7,depth-143_iter-8,depth-143_iter-9,depth-143_iter-10,depth-285_iter-1,depth-285_iter-2,depth-285_iter-3,depth-285_iter-4,depth-285_iter-5,depth-285_iter-6,depth-285_iter-7,depth-285_iter-8,depth-285_iter-9,depth-285_iter-10,depth-427_iter-1,depth-427_iter-2,depth-427_iter-3,depth-427_iter-4,depth-427_iter-5,depth-427_iter-6,depth-427_iter-7,depth-427_iter-8,depth-427_iter-9,depth-427_iter-10,depth-569_iter-1,depth-569_iter-2,depth-569_iter-3,depth-569_iter-4,depth-569_iter-5,depth-569_iter-6,depth-569_iter-7,depth-569_iter-8,depth-569_iter-9,depth-569_iter-10,depth-712_iter-1,depth-712_iter-2,depth-712_iter-3,depth-712_iter-4,depth-712_iter-5,depth-712_iter-6,depth-712_iter-7,depth-712_iter-8,depth-712_iter-9,depth-712_iter-10,depth-854_iter-1,depth-854_iter-2,depth-854_iter-3,depth-854_iter-4,depth-854_iter-5,depth-854_iter-6,depth-854_iter-7,depth-854_iter-8,depth-854_iter-9,depth-854_iter-10,depth-996_iter-1,depth-996_iter-2,depth-996_iter-3,depth-996_iter-4,depth-996_iter-5,depth-996_iter-6,depth-996_iter-7,depth-996_iter-8,depth-996_iter-9,depth-996_iter-10,depth-1138_iter-1,depth-1138_iter-2,depth-1138_iter-3,depth-1138_iter-4,depth-1138_iter-5,depth-1138_iter-6,depth-1138_iter-7,depth-1138_iter-8,depth-1138_iter-9,depth-1138_iter-10,depth-1281_iter-1,depth-1281_iter-2,depth-1281_iter-3,depth-1281_iter-4,depth-1281_iter-5,depth-1281_iter-6,depth-1281_iter-7,depth-1281_iter-8,depth-1281_iter-9,depth-1281_iter-10
L2S222,1,1,1,1,1,1,1,1,1,1,51,48,56,54,50,53,54,49,52,50,63,67,70,63,69,68,68,65,63,67,74.0,71.0,73.0,73.0,71.0,73.0,74.0,71.0,70.0,69.0,75.0,70.0,72.0,74.0,76.0,71.0,73.0,76.0,74.0,73.0,76.0,73.0,75.0,75.0,75.0,75.0,74.0,74.0,76.0,74.0,76.0,76.0,75.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,75.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,
L2S240,1,1,1,1,1,1,1,1,1,1,17,17,16,17,19,17,17,21,17,19,21,23,21,24,27,22,16,25,26,22,25.0,25.0,23.0,24.0,25.0,26.0,25.0,23.0,23.0,28.0,28.0,25.0,27.0,27.0,28.0,27.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,29.0,27.0,29.0,28.0,29.0,28.0,27.0,29.0,29.0,27.0,28.0,29.0,28.0,28.0,29.0,29.0,29.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,29.0,28.0,28.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0
L2S309,1,1,1,1,1,1,1,1,1,1,25,24,26,25,24,26,24,25,27,26,27,27,27,27,27,27,27,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2S357,1,1,1,1,1,1,1,1,1,1,23,22,24,23,26,25,20,21,23,21,27,27,25,27,26,26,26,26,27,26,27.0,27.0,26.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2S382,1,1,1,1,1,1,1,1,1,1,43,40,39,44,44,47,41,42,40,44,54,56,56,53,53,49,48,53,53,51,56.0,57.0,56.0,57.0,53.0,54.0,55.0,58.0,56.0,56.0,61.0,59.0,60.0,61.0,58.0,61.0,62.0,57.0,59.0,60.0,61.0,61.0,60.0,60.0,61.0,61.0,61.0,61.0,59.0,59.0,61.0,60.0,61.0,62.0,61.0,60.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
L3S242,1,1,1,1,1,1,1,1,1,1,11,10,11,10,10,10,10,10,10,10,11,10,11,11,11,11,11,11,10,10,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3S294,1,1,1,1,1,1,1,1,1,1,20,19,18,21,19,21,21,22,21,22,23,22,23,23,23,23,22,23,22,23,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3S313,1,1,1,1,1,1,1,1,1,1,27,27,30,26,28,28,31,29,31,29,32,32,32,32,30,31,32,32,32,32,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3S341,1,1,1,1,1,1,1,1,1,1,25,25,26,25,22,26,26,25,23,25,26,26,26,25,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3S360,1,1,1,1,1,1,1,1,1,1,30,31,30,32,30,29,30,28,28,30,32,32,32,32,31,32,32,32,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3S378,1,1,1,1,1,1,1,1,1,1,19,18,17,18,20,17,16,15,18,16,20,20,20,20,19,20,20,20,20,19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L4S112,1,1,1,1,1,1,1,1,1,1,45,44,47,45,43,48,50,41,56,40,61,61,57,60,65,62,65,63,61,58,71.0,73.0,70.0,70.0,66.0,73.0,73.0,73.0,71.0,70.0,75.0,74.0,76.0,77.0,71.0,73.0,74.0,80.0,77.0,75.0,81.0,81.0,82.0,78.0,82.0,82.0,78.0,74.0,78.0,74.0,88.0,80.0,85.0,82.0,87.0,83.0,85.0,84.0,80.0,80.0,87.0,84.0,90.0,85.0,84.0,83.0,86.0,84.0,86.0,87.0,87.0,87.0,88.0,87.0,82.0,89.0,84.0,89.0,86.0,89.0,89.0,89.0,90.0,88.0,92.0,86.0,86.0,90.0,89.0,88.0
